12/13 assists,12/13 games,12/13 goals,12/13 minutes,13/14 assists,13/14 games,13/14 goals,13/14 minutes,14/15 assists,14/15 games,14/15 goals,14/15 minutes,15/16 assists,15/16 games,15/16 goals,15/16 minutes,16/17 assists,16/17 games,16/17 goals,16/17 minutes,17/18 assists,17/18 games,17/18 goals,17/18 minutes,age,current club,current league,foot,height,name,nationality,position
0.0,0.0,0.0,0.0,,,,,,,,,0.0,22.0,7.0,1535.0,3.0,19.0,9.0,1501.0,0.0,6.0,1.0,270.0,24,CF Belenenses,Liga NOS,right,182.0,Jesús Hernández,Venezuela,CF
1.0,29.0,12.0,1573.0,0.0,20.0,2.0,862.0,1.0,22.0,4.0,601.0,3.0,38.0,9.0,1599.0,0.0,20.0,4.0,474.0,0.0,10.0,1.0,343.0,33,CF Belenenses,Liga NOS,right,192.0,Tiago Caeiro,Portugal,CF
0.0,2.0,0.0,110.0,0.0,33.0,13.0,2768.0,1.0,26.0,4.0,1311.0,4.0,27.0,9.0,1761.0,1.0,33.0,5.0,1718.0,0.0,1.0,0.0,61.0,25,CF Belenenses,Liga NOS,right,177.0,Juanto Ortuño,Spain,CF
0.0,24.0,6.0,1571.0,2.0,37.0,7.0,1947.0,0.0,26.0,1.0,852.0,3.0,27.0,3.0,1864.0,0.0,23.0,1.0,1344.0,0.0,12.0,1.0,671.0,23,Vitória Setúbal FC,Liga NOS,right,169.0,Willyan,Brazil  Italy,W
,,,,,,,,0.0,1.0,0.0,48.0,,,,,2.0,36.0,5.0,2522.0,1.0,17.0,5.0,1319.0,26,Vitória Setúbal FC,Liga NOS,both,172.0,João Amaral,Portugal,W
0.0,20.0,1.0,1033.0,1.0,18.0,3.0,1134.0,0.0,10.0,1.0,771.0,7.0,34.0,16.0,2378.0,,,,,,,,,31,Vitória Setúbal FC,Liga NOS,right,171.0,Yannick Djaló,Portugal  Guinea-Bissau,W
0.0,0.0,0.0,0.0,0.0,19.0,5.0,1633.0,3.0,20.0,10.0,1411.0,3.0,30.0,4.0,1932.0,0.0,16.0,1.0,585.0,2.0,15.0,4.0,1075.0,23,Vitória Setúbal FC,Liga NOS,right,184.0,Gonçalo Paciência,Portugal,CF
2.0,40.0,18.0,2640.0,2.0,29.0,13.0,1957.0,0.0,27.0,10.0,1439.0,3.0,33.0,13.0,2106.0,0.0,32.0,9.0,2070.0,3.0,16.0,2.0,700.0,35,Vitória Setúbal FC,Liga NOS,right,182.0,Edinho,Portugal  Guinea-Bissau,CF
,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,37.0,23,Vitória Setúbal FC,Liga NOS,right,,Allef,Brazil,CF
0.0,34.0,5.0,1255.0,0.0,28.0,3.0,1477.0,0.0,32.0,1.0,1829.0,2.0,38.0,13.0,3027.0,4.0,28.0,7.0,1767.0,1.0,14.0,0.0,730.0,26,GD Estoril Praia,Liga NOS,right,183.0,André Claro,Portugal,W
0.0,3.0,0.0,55.0,0.0,2.0,0.0,91.0,0.0,31.0,4.0,1696.0,4.0,25.0,1.0,1331.0,0.0,9.0,1.0,272.0,0.0,7.0,0.0,408.0,22,GD Estoril Praia,Liga NOS,right,177.0,Victor Andrade,Brazil,W
,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,4.0,2085.0,0.0,8.0,0.0,409.0,21,GD Estoril Praia,Liga NOS,left,179.0,Matheus Índio,Brazil,W
,,,,0.0,2.0,0.0,74.0,1.0,10.0,2.0,562.0,,,,,1.0,41.0,11.0,3102.0,1.0,13.0,0.0,523.0,23,GD Estoril Praia,Liga NOS,,181.0,Jorman Aguilar,Panama,W
,,,,,,,,0.0,1.0,1.0,66.0,,,,,,,,,0.0,7.0,0.0,344.0,24,GD Estoril Praia,Liga NOS,both,182.0,Aylton Boa Morte,Portugal,W
,,,,,,,,0.0,16.0,0.0,915.0,0.0,21.0,1.0,1067.0,5.0,10.0,1.0,702.0,1.0,13.0,2.0,1008.0,22,GD Estoril Praia,Liga NOS,left,182.0,Allano Lima,Brazil,W
,,,,0.0,4.0,0.0,31.0,0.0,2.0,0.0,82.0,,,,,2.0,30.0,3.0,1214.0,0.0,3.0,0.0,135.0,21,GD Estoril Praia,Liga NOS,both,179.0,Tocantins,Brazil,W
0.0,15.0,2.0,730.0,0.0,15.0,3.0,1232.0,4.0,37.0,12.0,2320.0,0.0,4.0,0.0,186.0,3.0,31.0,10.0,1968.0,0.0,14.0,4.0,1190.0,27,GD Estoril Praia,Liga NOS,right,188.0,Kléber,Brazil,CF
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,1196.0,2.0,28.0,8.0,1201.0,0.0,5.0,0.0,287.0,21,GD Estoril Praia,Liga NOS,right,182.0,Bruno Gomes,Brazil,CF
1.0,27.0,7.0,1924.0,0.0,41.0,21.0,3469.0,12.0,37.0,7.0,2690.0,2.0,20.0,3.0,1323.0,1.0,16.0,0.0,576.0,2.0,13.0,1.0,1151.0,24,Moreirense FC,Liga NOS,right,174.0,Tozé,Portugal,W
1.0,45.0,6.0,2609.0,1.0,24.0,3.0,1333.0,5.0,37.0,5.0,2775.0,8.0,25.0,5.0,2072.0,6.0,28.0,4.0,1934.0,0.0,13.0,2.0,951.0,28,Moreirense FC,Liga NOS,right,180.0,Arsénio,Portugal,W
1.0,11.0,0.0,328.0,0.0,19.0,6.0,1483.0,2.0,34.0,5.0,2147.0,0.0,13.0,1.0,822.0,0.0,29.0,2.0,1841.0,,,,,25,Moreirense FC,Liga NOS,right,174.0,Ousmane Dramé,France  Mali,W
,,,,,,,,3.0,45.0,11.0,2525.0,1.0,22.0,1.0,1281.0,4.0,38.0,5.0,2439.0,1.0,12.0,1.0,546.0,23,Moreirense FC,Liga NOS,right,182.0,Bilel Aouacheria,France  Algeria,W
,,,,,,,,0.0,3.0,1.0,175.0,4.0,21.0,1.0,1060.0,10.0,33.0,3.0,2344.0,0.0,2.0,0.0,105.0,24,Moreirense FC,Liga NOS,right,180.0,Ença Fati,Portugal  Guinea-Bissau,W
,,,,0.0,1.0,0.0,72.0,0.0,4.0,0.0,239.0,0.0,22.0,0.0,987.0,2.0,38.0,3.0,1963.0,0.0,6.0,0.0,226.0,21,Moreirense FC,Liga NOS,right,175.0,Ernest Ohemeng,Ghana,W
,,,,0.0,5.0,0.0,291.0,3.0,35.0,2.0,2589.0,2.0,19.0,2.0,1217.0,5.0,31.0,3.0,2254.0,0.0,13.0,1.0,1048.0,21,Moreirense FC,Liga NOS,right,174.0,Zizo,Egypt,W
0.0,7.0,0.0,216.0,0.0,14.0,1.0,306.0,7.0,43.0,13.0,3121.0,2.0,17.0,0.0,794.0,1.0,9.0,2.0,311.0,0.0,6.0,2.0,126.0,23,Moreirense FC,Liga NOS,right,175.0,Frédéric Maciel,Portugal  France,W
,,,,,,,,,,,,,,,,,,,,2.0,14.0,2.0,897.0,20,Moreirense FC,Liga NOS,right,184.0,Ronaldo Peña,Venezuela,CF
,,,,0.0,3.0,0.0,230.0,,,,,5.0,26.0,4.0,1491.0,1.0,11.0,1.0,403.0,0.0,14.0,1.0,638.0,22,Moreirense FC,Liga NOS,right,191.0,Jhonder Cádiz,Venezuela,CF
5.0,36.0,4.0,3105.0,5.0,25.0,4.0,1431.0,1.0,16.0,2.0,1185.0,2.0,23.0,1.0,1493.0,5.0,35.0,2.0,2056.0,1.0,10.0,0.0,831.0,31,Desportivo Aves,Liga NOS,left,175.0,Nildo Petrolina,Brazil,W
2.0,42.0,6.0,3256.0,2.0,26.0,1.0,1880.0,3.0,26.0,3.0,1153.0,3.0,32.0,4.0,2082.0,0.0,12.0,2.0,570.0,0.0,3.0,0.0,88.0,28,Desportivo Aves,Liga NOS,right,184.0,Sami,Guinea-Bissau  Portugal,W
,,,,0.0,1.0,0.0,90.0,0.0,2.0,0.0,188.0,7.0,33.0,5.0,2680.0,9.0,37.0,6.0,3006.0,2.0,14.0,2.0,960.0,28,Desportivo Aves,Liga NOS,right,172.0,Amilton,Brazil,W
3.0,23.0,1.0,1095.0,2.0,27.0,4.0,1342.0,4.0,35.0,4.0,1287.0,14.0,41.0,13.0,3167.0,5.0,31.0,3.0,2535.0,2.0,16.0,3.0,1396.0,26,Desportivo Aves,Liga NOS,right,166.0,Salvador Agra,Portugal,W
,,,,7.0,34.0,19.0,3027.0,7.0,27.0,1.0,1034.0,2.0,23.0,5.0,1580.0,0.0,18.0,3.0,948.0,2.0,12.0,1.0,645.0,29,Desportivo Aves,Liga NOS,right,183.0,Derley,Brazil,CF
0.0,1.0,0.0,0.0,0.0,17.0,0.0,706.0,0.0,13.0,0.0,366.0,5.0,39.0,14.0,2941.0,6.0,39.0,13.0,2747.0,0.0,10.0,1.0,656.0,23,Desportivo Aves,Liga NOS,right,185.0,Alexandre Guedes,Portugal,CF
0.0,2.0,1.0,115.0,0.0,6.0,0.0,419.0,3.0,19.0,2.0,1421.0,0.0,27.0,9.0,1400.0,0.0,1.0,0.0,5.0,2.0,11.0,1.0,516.0,22,Desportivo Aves,Liga NOS,right,178.0,Cristian Arango,Colombia,CF
3.0,23.0,5.0,1339.0,0.0,1.0,0.0,68.0,,,,,5.0,31.0,16.0,2518.0,2.0,17.0,9.0,1433.0,0.0,3.0,1.0,33.0,27,Desportivo Aves,Liga NOS,right,185.0,Federico Falcone,Argentina,CF
1.0,23.0,0.0,812.0,3.0,20.0,2.0,774.0,1.0,10.0,12.0,602.0,1.0,41.0,4.0,2359.0,5.0,34.0,8.0,2619.0,1.0,12.0,1.0,432.0,22,CD Tondela,Liga NOS,right,180.0,Tyler Boyd,New Zealand  United States,W
2.0,33.0,2.0,1892.0,2.0,43.0,8.0,2596.0,3.0,34.0,4.0,1829.0,4.0,25.0,2.0,1567.0,0.0,30.0,4.0,1900.0,0.0,5.0,0.0,246.0,30,CD Tondela,Liga NOS,left,173.0,Wagner,Brazil,W
,,,,,,,,,,,,,,,,2.0,21.0,1.0,670.0,3.0,16.0,5.0,1202.0,21,CD Tondela,Liga NOS,left,176.0,Murilo,Brazil,W
,,,,,,,,0.0,18.0,0.0,385.0,5.0,42.0,3.0,3045.0,4.0,38.0,12.0,2791.0,0.0,5.0,0.0,75.0,21,CD Tondela,Liga NOS,right,168.0,Joca,Portugal,W
,,,,,,,,,,,,2.0,17.0,0.0,474.0,4.0,32.0,1.0,2262.0,1.0,14.0,2.0,1092.0,23,CD Tondela,Liga NOS,both,176.0,Miguel Cardoso,Portugal,W
0.0,32.0,3.0,2446.0,4.0,29.0,6.0,1716.0,11.0,35.0,4.0,2700.0,3.0,29.0,2.0,1836.0,4.0,30.0,4.0,2373.0,3.0,14.0,4.0,1103.0,25,CD Tondela,Liga NOS,right,186.0,Tomané,Portugal,CF
1.0,6.0,0.0,282.0,,,,,,,,,1.0,9.0,1.0,539.0,1.0,16.0,2.0,1012.0,2.0,11.0,2.0,523.0,26,CD Tondela,Liga NOS,right,190.0,Heliardo,Brazil,CF
,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,16.0,22,CD Tondela,Liga NOS,both,177.0,João Vasco,Portugal,CF
,,,,,,,,,,,,2.0,4.0,1.0,322.0,3.0,28.0,4.0,2323.0,1.0,16.0,4.0,1393.0,22,CD Feirense,Liga NOS,right,176.0,Oghenekaro Etebo,Nigeria,W
,,,,,,,,0.0,1.0,0.0,26.0,0.0,2.0,0.0,15.0,,,,,,,,,20,CD Feirense,Liga NOS,left,175.0,Zé Pedro,Portugal,W
0.0,20.0,0.0,590.0,0.0,1.0,0.0,90.0,0.0,32.0,3.0,1884.0,0.0,13.0,1.0,709.0,7.0,32.0,2.0,2154.0,1.0,15.0,0.0,787.0,25,CD Feirense,Liga NOS,right,168.0,Luís Machado,Portugal,W
3.0,22.0,1.0,1201.0,1.0,10.0,0.0,328.0,2.0,31.0,6.0,1193.0,1.0,28.0,0.0,1327.0,0.0,11.0,1.0,649.0,2.0,10.0,0.0,827.0,25,CD Feirense,Liga NOS,both,170.0,Edson Farias,Brazil,W
,,,,,,,,,,,,1.0,20.0,2.0,1020.0,,,,,0.0,4.0,0.0,44.0,22,CD Feirense,Liga NOS,left,165.0,Gustavo Ermel,Brazil,W
,,,,1.0,1.0,0.0,89.0,3.0,20.0,0.0,1094.0,2.0,30.0,1.0,1395.0,3.0,23.0,2.0,1603.0,0.0,14.0,1.0,651.0,29,CD Feirense,Liga NOS,right,176.0,Hugo Seco,Portugal,W
,,,,,,,,1.0,15.0,4.0,893.0,0.0,5.0,0.0,122.0,0.0,1.0,0.0,53.0,0.0,4.0,1.0,115.0,19,CD Feirense,Liga NOS,right,184.0,Luis Henrique,Brazil,CF
3.0,26.0,1.0,879.0,0.0,19.0,7.0,857.0,2.0,23.0,5.0,1009.0,,,,,0.0,2.0,0.0,117.0,0.0,11.0,1.0,444.0,25,CD Feirense,Liga NOS,right,186.0,José Valencia,Colombia,CF
3.0,31.0,8.0,1291.0,5.0,47.0,8.0,3263.0,0.0,3.0,0.0,185.0,2.0,23.0,2.0,1005.0,0.0,20.0,0.0,496.0,0.0,14.0,2.0,1001.0,27,CD Feirense,Liga NOS,right,187.0,João Silva,Portugal,CF
1.0,23.0,2.0,884.0,2.0,35.0,2.0,2779.0,1.0,20.0,2.0,941.0,4.0,25.0,6.0,1798.0,7.0,29.0,6.0,1728.0,3.0,13.0,6.0,1042.0,23,Portimonense SC,Liga NOS,right,164.0,Shoya Nakajima,Japan,W
,,,,0.0,13.0,1.0,395.0,3.0,19.0,1.0,1524.0,1.0,21.0,1.0,1759.0,3.0,39.0,3.0,1958.0,2.0,12.0,0.0,351.0,23,Portimonense SC,Liga NOS,right,177.0,Wilson Manafá,Portugal  Guinea-Bissau,W
,,,,,,,,,,,,,,,,2.0,33.0,2.0,1809.0,1.0,7.0,1.0,447.0,20,Portimonense SC,Liga NOS,left,178.0,Tabata,Brazil,W
,,,,,,,,,,,,0.0,1.0,0.0,120.0,3.0,43.0,8.0,3498.0,4.0,18.0,1.0,930.0,25,Portimonense SC,Liga NOS,both,182.0,Wellington Carvalho,Brazil,W
,,,,,,,,,,,,,,,,0.0,14.0,3.0,439.0,0.0,2.0,0.0,4.0,20,Portimonense SC,Liga NOS,right,186.0,Chidera Ezeh,Nigeria,W
0.0,11.0,2.0,977.0,0.0,24.0,4.0,1407.0,1.0,40.0,5.0,3299.0,5.0,66.0,18.0,4690.0,1.0,14.0,4.0,1077.0,4.0,15.0,6.0,1291.0,27,Portimonense SC,Liga NOS,right,183.0,Fabrício,Brazil,CF
,,,,,,,,,,,,5.0,45.0,14.0,3507.0,1.0,10.0,3.0,139.0,0.0,4.0,0.0,39.0,27,Portimonense SC,Liga NOS,right,184.0,Stanley,Nigeria,CF
0.0,41.0,11.0,3007.0,0.0,45.0,26.0,3388.0,2.0,25.0,4.0,1484.0,5.0,52.0,14.0,4177.0,5.0,43.0,23.0,3666.0,0.0,10.0,2.0,499.0,36,Portimonense SC,Liga NOS,right,179.0,Pires,Portugal,CF
0.0,1.0,0.0,90.0,15.0,41.0,15.0,2838.0,11.0,51.0,39.0,4098.0,27.0,49.0,31.0,4434.0,27.0,45.0,20.0,3972.0,11.0,18.0,15.0,1617.0,25,Paris Saint-Germain,Ligue 1,both,175.0,Neymar,Brazil,W
7.0,39.0,13.0,2762.0,10.0,38.0,6.0,3101.0,2.0,19.0,2.0,1068.0,8.0,35.0,9.0,2584.0,5.0,39.0,10.0,2721.0,5.0,20.0,2.0,1066.0,24,Paris Saint-Germain,Ligue 1,right,187.0,Julian Draxler,Germany,W
18.0,52.0,9.0,3191.0,26.0,52.0,11.0,3758.0,12.0,33.0,4.0,2017.0,25.0,47.0,15.0,3402.0,15.0,43.0,14.0,3091.0,5.0,17.0,3.0,934.0,29,Paris Saint-Germain,Ligue 1,left,180.0,Ángel Di María,Argentina  Italy,W
6.0,15.0,0.0,1068.0,17.0,53.0,5.0,2970.0,10.0,46.0,8.0,2882.0,5.0,56.0,13.0,3169.0,11.0,53.0,19.0,3478.0,1.0,5.0,1.0,71.0,25,Paris Saint-Germain,Ligue 1,right,172.0,Lucas,Brazil,W
,,,,,,,,1.0,1.0,0.0,30.0,2.0,14.0,1.0,496.0,14.0,44.0,26.0,2663.0,7.0,20.0,10.0,1619.0,18,Paris Saint-Germain,Ligue 1,right,178.0,Kylian Mbappé,France  Cameroon,CF
4.0,43.0,38.0,3653.0,6.0,43.0,25.0,3418.0,2.0,53.0,31.0,4151.0,7.0,52.0,25.0,3629.0,6.0,50.0,49.0,4138.0,3.0,23.0,23.0,1899.0,30,Paris Saint-Germain,Ligue 1,right,184.0,Edinson Cavani,Uruguay  Italy,CF
,,,,1.0,9.0,0.0,190.0,5.0,26.0,1.0,836.0,5.0,34.0,5.0,2191.0,17.0,55.0,14.0,4209.0,4.0,16.0,1.0,1161.0,22,AS Monaco,Ligue 1,left,170.0,Thomas Lemar,France  Guadeloupe,W
0.0,17.0,11.0,1446.0,9.0,39.0,11.0,2436.0,4.0,29.0,4.0,1170.0,8.0,39.0,5.0,2311.0,6.0,34.0,16.0,2075.0,3.0,17.0,3.0,993.0,22,AS Monaco,Ligue 1,both,184.0,Keita Baldé,Senegal  Spain,W
,,,,0.0,21.0,2.0,472.0,0.0,8.0,1.0,237.0,2.0,18.0,2.0,877.0,3.0,16.0,8.0,783.0,0.0,4.0,0.0,22.0,21,AS Monaco,Ligue 1,left,172.0,Gabriel Boschilia,Brazil  Italy,W
1.0,20.0,1.0,1045.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,864.0,9.0,38.0,10.0,2082.0,7.0,38.0,3.0,1898.0,2.0,15.0,1.0,671.0,25,AS Monaco,Ligue 1,left,182.0,Rachid Ghezzal,Algeria  France,W
10.0,23.0,5.0,1866.0,9.0,28.0,11.0,2220.0,3.0,27.0,3.0,1609.0,1.0,18.0,3.0,915.0,5.0,29.0,6.0,2218.0,7.0,24.0,3.0,1465.0,21,AS Monaco,Ligue 1,left,174.0,Rony Lopes,Portugal  Brazil,W
,,,,,,,,,,,,0.0,1.0,0.0,57.0,3.0,11.0,8.0,579.0,1.0,4.0,4.0,356.0,18,AS Monaco,Ligue 1,right,183.0,Jordi Mboula,Spain  Congo,W
3.0,41.0,34.0,3528.0,1.0,19.0,11.0,1499.0,5.0,33.0,6.0,1686.0,0.0,12.0,1.0,363.0,6.0,43.0,30.0,2965.0,1.0,21.0,18.0,1688.0,31,AS Monaco,Ligue 1,right,177.0,Falcao,Colombia,CF
5.0,34.0,13.0,2750.0,2.0,18.0,6.0,578.0,4.0,26.0,5.0,1184.0,4.0,28.0,7.0,1715.0,5.0,29.0,7.0,1449.0,0.0,7.0,2.0,329.0,28,AS Monaco,Ligue 1,right,183.0,Stevan Jovetic,Montenegro  Serbia,CF
0.0,28.0,4.0,1385.0,2.0,43.0,15.0,3414.0,4.0,37.0,16.0,2764.0,3.0,40.0,5.0,1871.0,5.0,31.0,8.0,1099.0,1.0,20.0,5.0,602.0,26,AS Monaco,Ligue 1,right,191.0,Guido Carrillo,Argentina  Italy,CF
,,,,,,,,,,,,,,,,0.0,29.0,5.0,963.0,2.0,16.0,1.0,735.0,21,AS Monaco,Ligue 1,left,184.0,Adama Diakhaby,France  Senegal,CF
9.0,40.0,10.0,1783.0,10.0,43.0,14.0,3669.0,8.0,40.0,28.0,3387.0,9.0,46.0,7.0,2555.0,8.0,26.0,5.0,1382.0,7.0,22.0,10.0,1637.0,23,Olympique Lyon,Ligue 1,right,176.0,Memphis Depay,Netherlands  Ghana,W
,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,76.0,16,Olympique Lyon,Ligue 1,right,185.0,Willem Geubbels,France  Netherlands,W
0.0,1.0,0.0,26.0,0.0,15.0,0.0,380.0,0.0,4.0,0.0,153.0,2.0,40.0,12.0,1925.0,3.0,51.0,10.0,3002.0,3.0,19.0,2.0,814.0,21,Olympique Lyon,Ligue 1,left,179.0,Maxwel Cornet,Cote d'Ivoire  France,W
,,,,1.0,18.0,3.0,850.0,7.0,37.0,18.0,2834.0,1.0,18.0,5.0,693.0,6.0,39.0,13.0,3074.0,1.0,18.0,6.0,1264.0,22,Olympique Lyon,Ligue 1,left,181.0,Bertrand Traoré,Burkina Faso,W
0.0,6.0,1.0,134.0,2.0,27.0,15.0,1924.0,0.0,10.0,5.0,397.0,1.0,32.0,27.0,2053.0,2.0,14.0,5.0,302.0,3.0,22.0,13.0,1684.0,24,Olympique Lyon,Ligue 1,right,182.0,Mariano Díaz,Dominican Republic  Spain,CF
,,,,,,,,,,,,,,,,1.0,6.0,2.0,521.0,0.0,11.0,2.0,218.0,18,Olympique Lyon,Ligue 1,right,181.0,Myziane Maolida,France  Comoros,CF
,,,,,,,,,,,,,,,,1.0,5.0,0.0,343.0,0.0,3.0,0.0,43.0,17,Olympique Lyon,Ligue 1,right,180.0,Amine Gouiri,France  Algeria,CF
3.0,32.0,5.0,1577.0,5.0,39.0,7.0,1736.0,2.0,40.0,5.0,1638.0,1.0,25.0,4.0,1328.0,2.0,29.0,3.0,1518.0,2.0,21.0,7.0,1448.0,23,Olympique Marseille,Ligue 1,both,187.0,Lucas Ocampos,Argentina,W
4.0,35.0,10.0,2522.0,6.0,41.0,10.0,2584.0,7.0,38.0,5.0,2655.0,2.0,38.0,5.0,1856.0,11.0,43.0,15.0,3500.0,11.0,24.0,9.0,1900.0,24,Olympique Marseille,Ligue 1,left,179.0,Florian Thauvin,France,W
0.0,3.0,0.0,159.0,5.0,29.0,1.0,1235.0,4.0,33.0,3.0,2319.0,1.0,33.0,3.0,1294.0,1.0,29.0,1.0,1270.0,0.0,17.0,0.0,779.0,25,Olympique Marseille,Ligue 1,right,177.0,Bouna Sarr,Guinea  France,W
,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,19,Olympique Marseille,Ligue 1,,,Yusuf Sari,France,W
6.0,41.0,20.0,2151.0,3.0,24.0,19.0,1685.0,1.0,34.0,19.0,2618.0,6.0,45.0,25.0,3009.0,4.0,43.0,27.0,3224.0,0.0,10.0,2.0,570.0,29,Olympique Marseille,Ligue 1,both,188.0,Konstantinos Mitroglou,Greece,CF
9.0,37.0,14.0,2956.0,3.0,26.0,5.0,1470.0,1.0,37.0,5.0,1189.0,6.0,40.0,14.0,3248.0,5.0,60.0,17.0,3522.0,3.0,25.0,7.0,1526.0,27,Olympique Marseille,Ligue 1,right,180.0,Valère Germain,France,CF
0.0,4.0,0.0,39.0,0.0,6.0,0.0,69.0,9.0,33.0,8.0,1715.0,1.0,14.0,0.0,386.0,1.0,23.0,4.0,1141.0,2.0,16.0,5.0,666.0,24,Olympique Marseille,Ligue 1,right,175.0,Clinton N'Jie,Cameroon,CF
,,,,0.0,5.0,0.0,107.0,2.0,12.0,0.0,530.0,0.0,18.0,1.0,547.0,3.0,36.0,3.0,2842.0,3.0,18.0,3.0,1214.0,20,OGC Nice,Ligue 1,right,173.0,Allan Saint-Maximin,France  Guadeloupe,W
,,,,,,,,,,,,1.0,17.0,2.0,724.0,3.0,34.0,7.0,2637.0,4.0,26.0,2.0,2146.0,24,OGC Nice,Ligue 1,right,185.0,Pierre Lees Melou,France,W
,,,,,,,,,,,,3.0,23.0,3.0,1651.0,2.0,15.0,3.0,557.0,1.0,16.0,1.0,455.0,20,OGC Nice,Ligue 1,left,176.0,Bassem Srarfi,Tunisia,W
,,,,,,,,,,,,,,,,0.0,10.0,0.0,441.0,0.0,5.0,1.0,91.0,20,OGC Nice,Ligue 1,left,180.0,Vincent Marcel,France  Guadeloupe,W
3.0,33.0,15.0,1964.0,7.0,41.0,18.0,3161.0,0.0,28.0,4.0,1510.0,1.0,23.0,3.0,994.0,1.0,28.0,17.0,2106.0,1.0,19.0,14.0,1446.0,27,OGC Nice,Ligue 1,right,189.0,Mario Balotelli,Italy  Ghana,CF
0.0,3.0,0.0,91.0,1.0,25.0,4.0,1529.0,9.0,35.0,3.0,2603.0,4.0,19.0,6.0,1412.0,3.0,32.0,14.0,2328.0,5.0,25.0,9.0,1965.0,24,OGC Nice,Ligue 1,right,181.0,Alassane Pléa,France  Mali,CF
2.0,39.0,9.0,2642.0,0.0,33.0,9.0,2364.0,1.0,37.0,18.0,2992.0,1.0,5.0,1.0,304.0,1.0,10.0,3.0,298.0,,,,,27,OGC Nice,Ligue 1,right,184.0,Mickaël Le Bihan,France,CF
,,,,,,,,3.0,26.0,4.0,1623.0,0.0,24.0,4.0,1493.0,4.0,37.0,8.0,2164.0,5.0,19.0,2.0,1339.0,21,FC Girondins Bordeaux,Ligue 1,right,182.0,François Kamano,Guinea,W
,,,,1.0,20.0,2.0,1206.0,4.0,34.0,5.0,2498.0,1.0,13.0,2.0,571.0,7.0,45.0,9.0,3275.0,5.0,18.0,7.0,1529.0,20,FC Girondins Bordeaux,Ligue 1,left,171.0,Malcom,Brazil,W
,,,,6.0,32.0,6.0,2634.0,0.0,3.0,1.0,73.0,3.0,27.0,9.0,2074.0,11.0,45.0,14.0,3796.0,2.0,22.0,2.0,993.0,26,FC Girondins Bordeaux,Ligue 1,right,175.0,Jonathan Cafú,Brazil,W
2.0,27.0,6.0,1820.0,3.0,35.0,5.0,2226.0,3.0,28.0,5.0,1546.0,9.0,38.0,8.0,3041.0,1.0,33.0,14.0,2156.0,2.0,17.0,3.0,1283.0,26,FC Girondins Bordeaux,Ligue 1,right,182.0,Nicolas de Préville,France,CF
,,,,,,,,2.0,30.0,4.0,1737.0,1.0,21.0,9.0,1585.0,5.0,42.0,13.0,2406.0,0.0,7.0,0.0,234.0,23,FC Girondins Bordeaux,Ligue 1,left,181.0,Gaëtan Laborde,France,CF
,,,,,,,,0.0,17.0,3.0,536.0,0.0,21.0,6.0,648.0,0.0,29.0,6.0,1427.0,0.0,18.0,4.0,851.0,23,FC Girondins Bordeaux,Ligue 1,right,184.0,Alexandre Mendy,France  Senegal,CF
7.0,41.0,6.0,3175.0,4.0,38.0,4.0,2969.0,1.0,43.0,5.0,2538.0,2.0,43.0,5.0,3020.0,4.0,48.0,5.0,3355.0,0.0,12.0,1.0,675.0,29,AS Saint-Étienne,Ligue 1,right,184.0,Kévin Monnet-Paquet,France  Rwanda,W
,,,,,,,,0.0,4.0,0.0,62.0,3.0,25.0,1.0,1762.0,2.0,30.0,6.0,1772.0,2.0,16.0,5.0,1397.0,21,AS Saint-Étienne,Ligue 1,right,175.0,Jonathan Bamba,France  Cote d'Ivoire,W
5.0,38.0,7.0,2287.0,4.0,39.0,11.0,2942.0,13.0,38.0,5.0,2896.0,3.0,33.0,8.0,2078.0,10.0,40.0,8.0,2750.0,0.0,11.0,1.0,726.0,30,AS Saint-Étienne,Ligue 1,right,178.0,Romain Hamouma,France,W
0.0,1.0,0.0,2.0,1.0,10.0,3.0,531.0,5.0,36.0,5.0,1861.0,4.0,32.0,14.0,2354.0,8.0,38.0,11.0,2935.0,1.0,14.0,0.0,800.0,24,AS Saint-Étienne,Ligue 1,right,183.0,Loïs Diony,France  Martinique,CF
4.0,26.0,7.0,2034.0,3.0,28.0,15.0,1853.0,5.0,36.0,26.0,2878.0,6.0,29.0,8.0,2098.0,2.0,23.0,4.0,1068.0,1.0,11.0,0.0,438.0,30,AS Saint-Étienne,Ligue 1,right,187.0,Alexander Söderlund,Norway,CF
2.0,26.0,3.0,1622.0,5.0,20.0,5.0,1087.0,5.0,40.0,17.0,2999.0,5.0,15.0,1.0,989.0,0.0,13.0,1.0,333.0,1.0,12.0,4.0,901.0,30,FC Toulouse,Ligue 1,right,175.0,Max Gradel,Cote d'Ivoire  France,W
